recipe_name,extraction_day,extraction_time,cuisine_types,diets_types,macronutrients
Pistachio Crusted Salmon with Green Curry recipes,2022-10-16,17:27:05,['nordic'],['paleo'],"{'protein': 261.59, 'carbs': 29.86, 'fat': 239.02}"
Paleo Sausage Meatballs,2022-10-16,17:27:05,['eastern europe'],['paleo'],"{'protein': 73.38, 'carbs': 51.45, 'fat': 142.07}"
Paleo Crepes recipes,2022-10-16,17:27:05,['french'],['paleo'],"{'protein': 27.22, 'carbs': 68.05, 'fat': 50.0}"
Paleo Greek 'Rice',2022-10-16,17:27:12,['mediterranean'],['paleo'],"{'protein': 13.09, 'carbs': 44.48, 'fat': 56.22}"
Company Pot Roast recipes,2022-10-16,17:27:12,['french'],['paleo'],"{'protein': 350.05, 'carbs': 176.53, 'fat': 240.25}"
Paleo Flatbread Recipe,2022-10-16,17:27:12,['american'],['paleo'],"{'protein': 31.91, 'carbs': 120.79, 'fat': 25.97}"
Paleo Chex recipes,2022-10-16,17:27:12,['american'],['paleo'],"{'protein': 26.86, 'carbs': 101.27, 'fat': 108.62}"
Paleo Breakfast Sandwich,2022-10-16,17:27:12,['american'],['paleo'],"{'protein': 20.23, 'carbs': 14.22, 'fat': 49.8}"
Paleo Toffee & A Review of Paleo Indulgences Cookbook recipes,2022-10-16,17:27:12,['british'],['paleo'],"{'protein': 24.4, 'carbs': 231.54, 'fat': 88.47}"
Paleo Squash Pesto,2022-10-16,17:27:12,['italian'],['paleo'],"{'protein': 33.19, 'carbs': 10.65, 'fat': 186.65}"
Paleo pizza crust,2022-10-16,17:27:12,['italian'],['paleo'],"{'protein': 11.43, 'carbs': 121.83, 'fat': 117.55}"
Paleo Mini Quiche,2022-10-16,17:27:12,['french'],['paleo'],"{'protein': 74.29, 'carbs': 24.48, 'fat': 77.75}"
Paleo Hungarian Goulash,2022-10-16,17:27:12,['central europe'],['paleo'],"{'protein': 105.01, 'carbs': 36.89, 'fat': 38.16}"
Paleo Curry Meatballs,2022-10-16,17:27:12,['indian'],['paleo'],"{'protein': 16.42, 'carbs': 34.1, 'fat': 89.05}"
Paleo Spinach Latkes,2022-10-16,17:27:12,['french'],['paleo'],"{'protein': 44.1, 'carbs': 215.12, 'fat': 100.34}"
Paleo Pesto Recipe,2022-10-16,17:27:12,['italian'],['paleo'],"{'protein': 20.91, 'carbs': 19.71, 'fat': 119.3}"
Paleo Chicken Fingers,2022-10-16,17:27:12,['eastern europe'],['paleo'],"{'protein': 163.02, 'carbs': 148.03, 'fat': 236.07}"
Paleo Primal Fudge,2022-10-16,17:27:18,['american'],['paleo'],"{'protein': 34.66, 'carbs': 101.48, 'fat': 184.31}"
Paleo Cod Burgers,2022-10-16,17:27:18,['nordic'],['paleo'],"{'protein': 92.92, 'carbs': 30.26, 'fat': 8.57}"
Paleo Carrot Soup,2022-10-16,17:27:18,['american'],['paleo'],"{'protein': 26.79, 'carbs': 115.76, 'fat': 119.4}"
Paleo Zucchini Hummus,2022-10-16,17:27:18,['mediterranean'],['paleo'],"{'protein': 25.15, 'carbs': 43.41, 'fat': 79.87}"
Paleo Zuppa Toscana,2022-10-16,17:27:18,['italian'],['paleo'],"{'protein': 87.27, 'carbs': 117.16, 'fat': 169.21}"
Homemade Paleo Ketchup,2022-10-16,17:27:18,['italian'],['paleo'],"{'protein': 10.13, 'carbs': 56.96, 'fat': 1.49}"
Paleo Cassava Tortillas,2022-10-16,17:27:18,['mediterranean'],['paleo'],"{'protein': 0.06, 'carbs': 75.16, 'fat': 27.0}"
Paleo Tandoori Chicken,2022-10-16,17:27:18,['indian'],['paleo'],"{'protein': 308.98, 'carbs': 21.54, 'fat': 323.35}"
Glazed Paleo Éclairs,2022-10-16,17:27:25,['american'],['paleo'],"{'protein': 11.94, 'carbs': 115.46, 'fat': 16.76}"
Paleo Tortillas recipes,2022-10-16,17:27:25,['mediterranean'],['paleo'],"{'protein': 36.75, 'carbs': 41.01, 'fat': 34.25}"
Paleo Chicken Parmesan,2022-10-16,17:27:25,['italian'],['paleo'],"{'protein': 153.87, 'carbs': 119.21, 'fat': 171.95}"
Paleo Potato Salad,2022-10-16,17:27:25,['mediterranean'],['paleo'],"{'protein': 41.57, 'carbs': 430.55, 'fat': 555.11}"
Slow Cooker Stewed Rosemary Garlic Chicken,2022-10-16,17:27:25,['american'],['paleo'],"{'protein': 134.21, 'carbs': 25.83, 'fat': 144.46}"
Rice with Mushroom and Asparagus,2022-10-16,17:27:25,['french'],['paleo'],"{'protein': 23.57, 'carbs': 101.25, 'fat': 25.44}"
Paleo Dirty Rice,2022-10-16,17:27:25,['french'],['paleo'],"{'protein': 26.68, 'carbs': 80.75, 'fat': 35.37}"
Paleo Ranch Seasoning,2022-10-16,17:27:25,['american'],['paleo'],"{'protein': 4.29, 'carbs': 20.24, 'fat': 0.82}"
Paleo Sangria recipes,2022-10-16,17:27:25,['world'],['paleo'],"{'protein': 2.87, 'carbs': 110.03, 'fat': 0.69}"
Paleo Fried Rice,2022-10-16,17:27:25,['chinese'],['paleo'],"{'protein': 17.07, 'carbs': 23.74, 'fat': 36.07}"
Primal Pizza Pie Layer Casserole,2022-10-16,17:27:25,['italian'],['paleo'],"{'protein': 131.33, 'carbs': 34.99, 'fat': 159.19}"
Paleo Lemon Curd,2022-10-16,17:27:25,['french'],['paleo'],"{'protein': 24.82, 'carbs': 161.28, 'fat': 132.63}"
Easy Make Ahead Paleo Gravy {paleo + vegan option},2022-10-16,17:27:25,['american'],['paleo'],"{'protein': 6.16, 'carbs': 23.93, 'fat': 33.74}"
"Aunt Rocky’s Chorizo and Spaghetti Squash Casserole (Low Carb, Keto)",2022-10-16,17:27:31,['italian'],['paleo'],"{'protein': 126.73, 'carbs': 77.95, 'fat': 197.8}"
Smoked Salmon Deviled Eggs,2022-10-16,17:27:31,['nordic'],['paleo'],"{'protein': 72.44, 'carbs': 9.31, 'fat': 228.93}"
Paleo cauliflower puree,2022-10-16,17:27:31,['mediterranean'],['paleo'],"{'protein': 14.68, 'carbs': 49.71, 'fat': 47.87}"
Paleo Caesar Dressing,2022-10-16,17:27:31,['mediterranean'],['paleo'],"{'protein': 20.16, 'carbs': 9.07, 'fat': 497.18}"
Paleo Ginger??Snaps,2022-10-16,17:27:31,['italian'],['paleo'],"{'protein': 95.94, 'carbs': 152.11, 'fat': 226.9}"
Paleo Zuppa Toscana,2022-10-16,17:27:31,['italian'],['paleo'],"{'protein': 179.75, 'carbs': 261.94, 'fat': 425.47}"
Paleo Hummus recipes,2022-10-16,17:27:31,['mediterranean'],['paleo'],"{'protein': 11.66, 'carbs': 20.89, 'fat': 24.94}"
paleo banana bread,2022-10-16,17:27:31,['american'],['paleo'],"{'protein': 35.68, 'carbs': 134.46, 'fat': 62.16}"
Paleo Turkey Meatballs,2022-10-16,17:27:31,['american'],['paleo'],"{'protein': 195.62, 'carbs': 33.54, 'fat': 79.05}"
Paleo Banana Muffins,2022-10-16,17:27:31,['american'],['paleo'],"{'protein': 85.78, 'carbs': 200.52, 'fat': 260.37}"
Jamerican Paleo Burger,2022-10-16,17:27:38,['nordic'],['paleo'],"{'protein': 98.81, 'carbs': 32.99, 'fat': 64.72}"
Paleo PIzza Crust,2022-10-16,17:27:38,['italian'],['paleo'],"{'protein': 44.0, 'carbs': 86.7, 'fat': 84.35}"
Paleo Zucchini Burger,2022-10-16,17:27:38,['american'],['paleo'],"{'protein': 25.16, 'carbs': 49.41, 'fat': 20.0}"
Paleo Meatballs recipes,2022-10-16,17:27:38,['french'],['paleo'],"{'protein': 170.29, 'carbs': 21.84, 'fat': 190.17}"
Low Carb Broiled Asian Chicken Thighs recipes,2022-10-16,17:27:38,['chinese'],['paleo'],"{'protein': 149.89, 'carbs': 13.87, 'fat': 49.44}"
Clafoutis Paleo Gf,2022-10-16,17:27:38,['french'],['paleo'],"{'protein': 62.38, 'carbs': 171.71, 'fat': 143.8}"
Whole30 Potato Salad recipes,2022-10-16,17:27:38,['mediterranean'],['paleo'],"{'protein': 10.4, 'carbs': 86.61, 'fat': 60.05}"
Paleo Greek Chicken,2022-10-16,17:27:38,['mediterranean'],['paleo'],"{'protein': 103.21, 'carbs': 8.28, 'fat': 120.13}"
Paleo Crepes recipes,2022-10-16,17:27:38,['french'],['paleo'],"{'protein': 28.52, 'carbs': 83.51, 'fat': 66.12}"
Spicy Avocado Shrimp Tower recipes,2022-10-16,17:27:38,['south american'],['paleo'],"{'protein': 7.46, 'carbs': 24.73, 'fat': 87.84}"
Barilla Turkey Sausage Meatball Hero Subs + Giveaway,2022-10-16,17:27:38,['american'],['paleo'],"{'protein': 149.37, 'carbs': 161.26, 'fat': 67.43}"
Paleo Berry Cobbler,2022-10-16,17:27:45,['french'],['paleo'],"{'protein': 70.95, 'carbs': 495.23, 'fat': 258.21}"
Paleo Cheesecake recipes,2022-10-16,17:27:45,['mediterranean'],['paleo'],"{'protein': 46.61, 'carbs': 112.79, 'fat': 239.75}"
Paleo Eggplant Meatballs,2022-10-16,17:27:45,['eastern europe'],['paleo'],"{'protein': 34.86, 'carbs': 81.96, 'fat': 71.02}"
Paleo Chicken Strips,2022-10-16,17:27:45,['american'],['paleo'],"{'protein': 120.01, 'carbs': 13.19, 'fat': 115.84}"
Paleo Turkey Meatballs,2022-10-16,17:27:45,['american'],['paleo'],"{'protein': 142.25, 'carbs': 147.48, 'fat': 353.72}"
Paleo Chicken Tenders,2022-10-16,17:27:45,['american'],['paleo'],"{'protein': 79.75, 'carbs': 175.06, 'fat': 81.41}"
Easy Pot Roast Crock Pot recipes,2022-10-16,17:27:45,['chinese'],['paleo'],"{'protein': 323.19, 'carbs': 230.68, 'fat': 74.72}"
Paleo Peppermint Patties,2022-10-16,17:27:45,['american'],['paleo'],"{'protein': 26.8, 'carbs': 227.58, 'fat': 233.46}"
Paleo Stuffed Peppers,2022-10-16,17:27:45,['italian'],['paleo'],"{'protein': 212.2, 'carbs': 126.47, 'fat': 233.63}"
Paleo Pita Chips,2022-10-16,17:27:45,['french'],['paleo'],"{'protein': 55.69, 'carbs': 45.56, 'fat': 112.34}"
Paleo Pulled Pork,2022-10-16,17:27:53,['american'],['paleo'],"{'protein': 363.86, 'carbs': 41.0, 'fat': 258.48}"
Paleo Sesame Pasta,2022-10-16,17:27:53,['italian'],['paleo'],"{'protein': 35.12, 'carbs': 70.83, 'fat': 237.2}"
Paleo White Christmas,2022-10-16,17:27:53,['mediterranean'],['paleo'],"{'protein': 34.52, 'carbs': 80.74, 'fat': 102.14}"
Paleo Salisbury Steak,2022-10-16,17:27:53,['british'],['paleo'],"{'protein': 200.74, 'carbs': 47.0, 'fat': 170.27}"
Paleo Taco Bowl,2022-10-16,17:27:53,['mexican'],['paleo'],"{'protein': 21.47, 'carbs': 11.82, 'fat': 26.3}"
Crockpot Drumsticks | Paleo,2022-10-16,17:27:53,['american'],['paleo'],"{'protein': 125.17, 'carbs': 37.02, 'fat': 62.51}"
Blueberry Cobbler {Paleo},2022-10-16,17:27:53,['american'],['paleo'],"{'protein': 34.41, 'carbs': 144.65, 'fat': 130.08}"
Yummy Paleo Flatbread,2022-10-16,17:27:53,['american'],['paleo'],"{'protein': 7.16, 'carbs': 5.48, 'fat': 11.53}"
Paleo Pizza Crust,2022-10-16,17:27:53,['italian'],['paleo'],"{'protein': 56.89, 'carbs': 154.26, 'fat': 135.9}"
Paleo Baked Chicken,2022-10-16,17:27:53,['american'],['paleo'],"{'protein': 293.67, 'carbs': 43.68, 'fat': 141.43}"
Paleo guacamole recipe,2022-10-16,17:27:53,['mexican'],['paleo'],"{'protein': 4.98, 'carbs': 22.1, 'fat': 29.73}"
Pumpkin Dutch Baby,2022-10-16,17:27:53,['central europe'],['paleo'],"{'protein': 51.94, 'carbs': 78.05, 'fat': 132.72}"
Paleo Peach Crisp,2022-10-16,17:27:53,['american'],['paleo'],"{'protein': 39.58, 'carbs': 126.88, 'fat': 97.83}"
Paleo chicken Marsala,2022-10-16,17:27:53,['italian'],['paleo'],"{'protein': 81.21, 'carbs': 14.37, 'fat': 100.85}"
Salmon Cobb Salad,2022-10-16,17:27:59,['nordic'],['paleo'],"{'protein': 86.32, 'carbs': 52.34, 'fat': 193.65}"
PALEO PULLED PORK,2022-10-16,17:27:59,['american'],['paleo'],"{'protein': 240.95, 'carbs': 21.38, 'fat': 170.76}"
Paleo Coleslaw recipes,2022-10-16,17:27:59,['mediterranean'],['paleo'],"{'protein': 8.05, 'carbs': 49.05, 'fat': 89.95}"
Paleo Braised Cabbage,2022-10-16,17:27:59,['french'],['paleo'],"{'protein': 21.85, 'carbs': 113.36, 'fat': 69.95}"
Paleo Cauliflower Tabouli,2022-10-16,17:27:59,['middle eastern'],['paleo'],"{'protein': 9.04, 'carbs': 30.15, 'fat': 28.7}"
Paleo Gyros recipes,2022-10-16,17:27:59,['mediterranean'],['paleo'],"{'protein': 156.23, 'carbs': 22.07, 'fat': 197.86}"
Paleo Carrot Cake,2022-10-16,17:27:59,['american'],['paleo'],"{'protein': 28.87, 'carbs': 176.52, 'fat': 124.04}"
Paleo Sandwich Bread,2022-10-16,17:27:59,['nordic'],['paleo'],"{'protein': 82.9, 'carbs': 96.1, 'fat': 203.88}"
Paleo Carrot Cake,2022-10-16,17:27:59,['british'],['paleo'],"{'protein': 56.59, 'carbs': 372.24, 'fat': 166.67}"
Everyday Paleo Meatloaf,2022-10-16,17:27:59,['american'],['paleo'],"{'protein': 222.77, 'carbs': 73.67, 'fat': 180.94}"
Paleo Chicken Tacos,2022-10-16,17:27:59,['mexican'],['paleo'],"{'protein': 88.54, 'carbs': 25.39, 'fat': 90.34}"
Paleo Whole30 Meatballs,2022-10-16,17:28:06,['italian'],['paleo'],"{'protein': 49.65, 'carbs': 25.33, 'fat': 31.86}"
Grilled Cilantro Lime Chicken recipes,2022-10-16,17:28:06,['mediterranean'],['paleo'],"{'protein': 137.17, 'carbs': 20.55, 'fat': 43.28}"
"5-Min Microwave Paleo Chocolate Cake Recipe [Paleo, GF]",2022-10-16,17:28:06,['american'],['paleo'],"{'protein': 14.34, 'carbs': 43.94, 'fat': 44.76}"
Broiled Paleo Burger,2022-10-16,17:28:06,['american'],['paleo'],"{'protein': 147.0, 'carbs': 98.03, 'fat': 245.1}"
Paleo Cabbage Hash,2022-10-16,17:28:06,['french'],['paleo'],"{'protein': 94.84, 'carbs': 47.81, 'fat': 54.27}"
Paleo Vanilla Wafers,2022-10-16,17:28:06,['american'],['paleo'],"{'protein': 54.39, 'carbs': 171.17, 'fat': 173.06}"
Paleo Strawberry Sundae,2022-10-16,17:28:06,['american'],['paleo'],"{'protein': 78.6, 'carbs': 428.36, 'fat': 388.56}"
Paleo Lamingtons recipes,2022-10-16,17:28:06,['french'],['paleo'],"{'protein': 57.82, 'carbs': 215.83, 'fat': 226.98}"
Paleo Fudgy Brownies,2022-10-16,17:28:06,['french'],['paleo'],"{'protein': 82.58, 'carbs': 181.14, 'fat': 215.9}"
Crock Pot Chile Verde,2022-10-16,17:28:06,['mexican'],['paleo'],"{'protein': 201.78, 'carbs': 29.12, 'fat': 81.49}"
Paleo Zucchini Hummus,2022-10-16,17:28:06,['mediterranean'],['paleo'],"{'protein': 13.47, 'carbs': 25.56, 'fat': 47.07}"
Paleo Venison Burgers,2022-10-16,17:28:06,['french'],['paleo'],"{'protein': 108.33, 'carbs': 30.05, 'fat': 39.3}"
Paleo Pumpkin Scones,2022-10-16,17:28:13,['british'],['paleo'],"{'protein': 99.59, 'carbs': 336.0, 'fat': 235.0}"
Paleo Chocolate Pudding,2022-10-16,17:28:13,['british'],['paleo'],"{'protein': 19.89, 'carbs': 122.56, 'fat': 101.95}"
Paleo Orange Chicken,2022-10-16,17:28:13,['french'],['paleo'],"{'protein': 110.54, 'carbs': 52.28, 'fat': 39.95}"
Paleo Hamburger Soup,2022-10-16,17:28:13,['nordic'],['paleo'],"{'protein': 140.81, 'carbs': 255.09, 'fat': 63.29}"
Paleo Honey Cake,2022-10-16,17:28:13,['kosher'],['paleo'],"{'protein': 87.32, 'carbs': 258.25, 'fat': 207.98}"
Paleo Fried Chicken,2022-10-16,17:28:13,['american'],['paleo'],"{'protein': 208.66, 'carbs': 32.76, 'fat': 375.11}"
Tasty Paleo Borscht,2022-10-16,17:28:13,['nordic'],['paleo'],"{'protein': 15.58, 'carbs': 86.02, 'fat': 25.4}"
Delicious Paleo Meatballs,2022-10-16,17:28:13,['american'],['paleo'],"{'protein': 196.24, 'carbs': 26.33, 'fat': 247.65}"
Paleo Zuppa Toscana,2022-10-16,17:28:13,['italian'],['paleo'],"{'protein': 123.43, 'carbs': 124.25, 'fat': 194.74}"
Gluten-Free Buckwheat Blinis with All the Fixings,2022-10-16,17:28:13,['eastern europe'],['paleo'],"{'protein': 38.05, 'carbs': 140.05, 'fat': 129.25}"
Paleo Asian Meatballs,2022-10-16,17:28:13,['indian'],['paleo'],"{'protein': 155.39, 'carbs': 13.86, 'fat': 206.43}"
Paleo Coffee Creamer,2022-10-16,17:28:13,['french'],['paleo'],"{'protein': 10.48, 'carbs': 183.87, 'fat': 47.85}"
Paleo Cantaloupe Custard,2022-10-16,17:28:13,['french'],['paleo'],"{'protein': 18.09, 'carbs': 77.28, 'fat': 73.54}"
Paleo Bunny Bites,2022-10-16,17:28:13,['american'],['paleo'],"{'protein': 39.14, 'carbs': 114.78, 'fat': 142.85}"
Paleo Fettuccine Alfredo,2022-10-16,17:28:19,['italian'],['paleo'],"{'protein': 69.5, 'carbs': 237.82, 'fat': 25.43}"
Paleo Pie Crust,2022-10-16,17:28:19,['american'],['paleo'],"{'protein': 49.41, 'carbs': 83.14, 'fat': 129.24}"
Paleo Paella recipes,2022-10-16,17:28:19,['mediterranean'],['paleo'],"{'protein': 114.28, 'carbs': 67.22, 'fat': 23.74}"
Paleo Pita Crisps,2022-10-16,17:28:19,['mediterranean'],['paleo'],"{'protein': 52.77, 'carbs': 543.93, 'fat': 1094.53}"
Paleo Chocolate Pudding,2022-10-16,17:28:19,['british'],['paleo'],"{'protein': 38.41, 'carbs': 187.18, 'fat': 204.57}"
"Paleo Baked Apples with Pecan Crumble (Paleo, Primal, GAPS)",2022-10-16,17:28:19,['american'],['paleo'],"{'protein': 17.04, 'carbs': 196.36, 'fat': 153.33}"
Paleo Chicken Piccata,2022-10-16,17:28:19,['italian'],['paleo'],"{'protein': 114.48, 'carbs': 38.79, 'fat': 146.83}"
Paleo Pizza Quiches,2022-10-16,17:28:19,['italian'],['paleo'],"{'protein': 68.7, 'carbs': 16.57, 'fat': 86.7}"
Paleo Meatballs recipes,2022-10-16,17:28:19,['french'],['paleo'],"{'protein': 94.91, 'carbs': 9.62, 'fat': 62.19}"
Gluten Free Caramelized Onion Gravy,2022-10-16,17:28:19,['eastern europe'],['paleo'],"{'protein': 2.91, 'carbs': 52.72, 'fat': 54.94}"
Pineapple Muffins (Paleo),2022-10-16,17:28:19,['british'],['paleo'],"{'protein': 78.26, 'carbs': 90.12, 'fat': 180.1}"
“Pho” Slow Cooker Pulled Pork Sandwiches recipes,2022-10-16,17:28:19,['american'],['paleo'],"{'protein': 284.71, 'carbs': 240.0, 'fat': 268.1}"
PALEO BEEF JERKY,2022-10-16,17:28:19,['american'],['paleo'],"{'protein': 259.42, 'carbs': 103.71, 'fat': 96.66}"
Paleo Venison Stroganoff,2022-10-16,17:28:19,['eastern europe'],['paleo'],"{'protein': 171.5, 'carbs': 59.19, 'fat': 132.4}"
Paleo Mushroom Risotto,2022-10-16,17:28:26,['italian'],['paleo'],"{'protein': 27.18, 'carbs': 92.53, 'fat': 59.88}"
Paleo Skillet Frittata,2022-10-16,17:28:26,['italian'],['paleo'],"{'protein': 95.19, 'carbs': 51.98, 'fat': 103.55}"
Paleo Pig Burger,2022-10-16,17:28:26,['french'],['paleo'],"{'protein': 215.41, 'carbs': 54.5, 'fat': 248.86}"
Paleo Salmon Slaw,2022-10-16,17:28:26,['nordic'],['paleo'],"{'protein': 165.67, 'carbs': 25.68, 'fat': 200.27}"
Paleo Banana Muffins,2022-10-16,17:28:26,['british'],['paleo'],"{'protein': 101.95, 'carbs': 204.31, 'fat': 286.85}"
Paleo Chocolate Chippers,2022-10-16,17:28:26,['french'],['paleo'],"{'protein': 286.58, 'carbs': 822.4, 'fat': 979.01}"
Paleo Cashews Fudge,2022-10-16,17:28:26,['french'],['paleo'],"{'protein': 50.26, 'carbs': 225.6, 'fat': 141.56}"
Paleo Pumpkin Pie,2022-10-16,17:28:26,['american'],['paleo'],"{'protein': 46.99, 'carbs': 331.12, 'fat': 136.78}"
Paleo Gingersnaps recipes,2022-10-16,17:28:26,['british'],['paleo'],"{'protein': 43.14, 'carbs': 289.83, 'fat': 136.28}"
Paleo pepperoni pizza,2022-10-16,17:28:26,['italian'],['paleo'],"{'protein': 66.53, 'carbs': 212.2, 'fat': 71.37}"
Paleo-ish Sangria,2022-10-16,17:28:26,['world'],['paleo'],"{'protein': 7.08, 'carbs': 110.19, 'fat': 1.18}"
Paleo Strawberry Crumble,2022-10-16,17:28:33,['british'],['paleo'],"{'protein': 14.7, 'carbs': 154.05, 'fat': 64.63}"
Paleo Lemon Bars,2022-10-16,17:28:33,['american'],['paleo'],"{'protein': 33.65, 'carbs': 272.71, 'fat': 143.06}"
Paleo Gingersnaps recipes,2022-10-16,17:28:33,['british'],['paleo'],"{'protein': 76.06, 'carbs': 245.59, 'fat': 206.39}"
Paleo Banana Loaf,2022-10-16,17:28:33,['british'],['paleo'],"{'protein': 65.05, 'carbs': 169.97, 'fat': 121.5}"
Paleo Energy Bites,2022-10-16,17:28:33,['french'],['paleo'],"{'protein': 40.56, 'carbs': 182.5, 'fat': 183.14}"
Paleo Cake – recipes,2022-10-16,17:28:33,['american'],['paleo'],"{'protein': 54.06, 'carbs': 199.51, 'fat': 244.21}"
Paleo Chocolate Cake,2022-10-16,17:28:33,['american'],['paleo'],"{'protein': 59.12, 'carbs': 213.93, 'fat': 153.54}"
Beef Curry (Paleo),2022-10-16,17:28:33,['south east asian'],['paleo'],"{'protein': 112.87, 'carbs': 76.07, 'fat': 111.59}"
Paleo Chicken Nuggets,2022-10-16,17:28:33,['american'],['paleo'],"{'protein': 175.8, 'carbs': 40.7, 'fat': 158.93}"
Salmon With Lemon And Ginger Marinade recipes,2022-10-16,17:28:33,['nordic'],['paleo'],"{'protein': 95.45, 'carbs': 20.67, 'fat': 88.85}"
Paleo Shrimp Scampi,2022-10-16,17:28:33,['chinese'],['paleo'],"{'protein': 94.63, 'carbs': 21.46, 'fat': 12.7}"
Paleo Coffee Cake,2022-10-16,17:28:33,['american'],['paleo'],"{'protein': 67.02, 'carbs': 311.15, 'fat': 242.85}"
Paleo Sandwich Bread,2022-10-16,17:28:33,['nordic'],['paleo'],"{'protein': 82.9, 'carbs': 96.1, 'fat': 203.88}"
Paleo/Keto Pizza,2022-10-16,17:28:40,['italian'],['paleo'],"{'protein': 78.8, 'carbs': 24.95, 'fat': 119.75}"
Paleo Chicken Parma,2022-10-16,17:28:40,['italian'],['paleo'],"{'protein': 178.18, 'carbs': 285.14, 'fat': 271.06}"
Creamy Paleo Fudge,2022-10-16,17:28:40,['american'],['paleo'],"{'protein': 16.83, 'carbs': 232.82, 'fat': 253.79}"
Paleo Steak Diane,2022-10-16,17:28:40,['american'],['paleo'],"{'protein': 63.68, 'carbs': 8.04, 'fat': 82.25}"
"Slow Cooker Chicken Pot Pie (Gluten-Free, Dairy-Free) recipes",2022-10-16,17:28:40,['american'],['paleo'],"{'protein': 245.93, 'carbs': 128.16, 'fat': 72.98}"
Chicken Creole,2022-10-16,17:28:40,['american'],['paleo'],"{'protein': 83.36, 'carbs': 39.13, 'fat': 45.01}"
Paleo Lemon Cake,2022-10-16,17:28:40,['italian'],['paleo'],"{'protein': 14.61, 'carbs': 187.9, 'fat': 38.98}"
Paleo Shrimp Scampi,2022-10-16,17:28:40,['chinese'],['paleo'],"{'protein': 94.64, 'carbs': 21.55, 'fat': 12.71}"
Strawberry Paleo Galette,2022-10-16,17:28:40,['french'],['paleo'],"{'protein': 5.97, 'carbs': 13.82, 'fat': 5.75}"
Val's Paleo Ketchup,2022-10-16,17:28:46,['italian'],['paleo'],"{'protein': 10.16, 'carbs': 83.67, 'fat': 1.52}"
Deviled Eggs with Garlic and Parsley | Healthy Natural,2022-10-16,17:28:46,['french'],['paleo'],"{'protein': 40.66, 'carbs': 7.92, 'fat': 76.44}"
Paleo Spaghetti Carbonara,2022-10-16,17:28:46,['italian'],['paleo'],"{'protein': 80.93, 'carbs': 46.8, 'fat': 198.95}"
Paleo Chicken Veloute,2022-10-16,17:28:46,['american'],['paleo'],"{'protein': 258.98, 'carbs': 696.3, 'fat': 234.84}"
Paleo Chili recipes,2022-10-16,17:28:46,['american'],['paleo'],"{'protein': 292.46, 'carbs': 96.19, 'fat': 138.73}"
Paleo Zucchini Fritters,2022-10-16,17:28:46,['south east asian'],['paleo'],"{'protein': 18.02, 'carbs': 39.43, 'fat': 10.15}"
Paleo Taco Salad,2022-10-16,17:28:46,['mexican'],['paleo'],"{'protein': 96.83, 'carbs': 93.25, 'fat': 232.5}"
Paleo Beef Stew,2022-10-16,17:28:46,['american'],['paleo'],"{'protein': 234.83, 'carbs': 145.29, 'fat': 51.71}"
"Paleo Shrimp Linguini (Gluten Free, Grain Free, Paleo)",2022-10-16,17:28:46,['italian'],['paleo'],"{'protein': 43.06, 'carbs': 33.92, 'fat': 55.64}"
Paleo Salmon Croquette,2022-10-16,17:28:46,['nordic'],['paleo'],"{'protein': 41.97, 'carbs': 40.54, 'fat': 51.19}"
Paleo Berry Crumble,2022-10-16,17:28:46,['french'],['paleo'],"{'protein': 86.07, 'carbs': 236.88, 'fat': 212.25}"
Gluten-Free Buckwheat Blinis with All the Fixings recipes,2022-10-16,17:28:46,['eastern europe'],['paleo'],"{'protein': 38.05, 'carbs': 140.05, 'fat': 129.25}"
Paleo Pizza Crust,2022-10-16,17:28:46,['italian'],['paleo'],"{'protein': 53.81, 'carbs': 81.55, 'fat': 122.71}"
Paleo Antipasto Salad,2022-10-16,17:28:46,['italian'],['paleo'],"{'protein': 24.91, 'carbs': 44.96, 'fat': 95.18}"
Paleo Cowboy Chili,2022-10-16,17:28:46,['american'],['paleo'],"{'protein': 161.78, 'carbs': 90.59, 'fat': 208.39}"
Paleo Elk Chili,2022-10-16,17:28:53,['american'],['paleo'],"{'protein': 286.03, 'carbs': 110.86, 'fat': 231.19}"
Paleo Christmas Pudding,2022-10-16,17:28:53,['british'],['paleo'],"{'protein': 68.83, 'carbs': 427.12, 'fat': 256.43}"
